#NAME?,"Sorry, the query is too large to fit into the Excel cell. You will not be able to update your table with the .Stat Populator.",,,,,,,,,,
Country,Time,Sector,Total energy,Oil products,Heavy fuel oil,Light fuel oil,Automotive diesel,Unleaded gasoline,Natural gas,Coal,Electricity
,,Nominal index for industry and households,92.73877124,80.41676827,,,,,98.86906198,95.63212219,110.3274851
,,Nominal index for industry,97.25093583,81.68955626,70.2727996,78.12382739,81.8446263,,124.6028587,95.01510747,118.475519
,,Nominal index for households,88.04373706,78.72544016,,,80.49491938,78.72544016,86.20377679,96.96514423,102.5428266
,Q2-2009,Real index for industry and households,101.0260039,92.73170911,,,,,97.95968645,100.6417755,117.5744005
,,Real index for industry,102.9586698,91.16624392,95.07227457,84.99189597,91.2328853,,112.2413043,100.0074776,123.9966837
,,Real index for households,99.01460831,94.8123738,,,91.33318351,94.8123738,90.92936149,102.0124112,111.4373022
,,Nominal index for industry and households,93.8281225,86.18823845,,,,,90.75057035,93.73639955,109.1885831
,,Nominal index for industry,96.43877803,85.39311143,89.0517914,79.6097561,85.45553272,,105.1335866,93.67447102,116.1445528
,,Nominal index for households,91.11166198,87.24483287,,,84.0433375,87.24483287,83.67174692,93.87019231,102.5428266
,Q3-2009,Real index for industry and households,101.9628681,96.79326082,,,,,90.15514718,101.8262828,118.2953598
,,Real index for industry,103.2973533,93.94095365,103.1618045,90.53150318,93.9175191,,99.42923875,100.0074775,124.7964043
,,Real index for households,100.574021,100.5842712,,,93.96108149,100.5842712,85.58984665,105.7564849,112.0829977
,,Nominal index for industry and households,94.11566084,89.40115505,,,,,82.99866005,94.2387783,109.1885831
,,Nominal index for industry,96.13598219,87.42824048,96.00983062,84.25515948,87.40643059,,92.53603522,93.07418603,116.1445528
,,Nominal index for households,92.01345966,92.02283746,,,85.96339392,92.02283746,78.30469367,96.75480769,102.5428266
,Q4-2009,Real index for industry and households,101.7768871,95.92275821,,,,,89.64515411,102.8623417,119.344084
,,Real index for industry,104.1577097,93.98375101,112.2673469,92.71450263,93.84839466,,102.4125932,100.0074776,126.6340257
,,Real index for households,99.29907865,98.49989876,,,93.93426198,98.49989876,83.36020468,109.0313327,112.377856
,,Nominal index for industry and households,93.72925491,88.39620974,,,,,82.34571337,94.96718437,109.9003968
,,Nominal index for industry,96.72829323,87.28002808,104.2594819,86.10131332,87.15432649,,95.10765334,92.87409105,117.6014067
,,Nominal index for households,90.60867119,89.87943353,,,85.71336988,89.87943353,76.06472767,99.48918269,102.5428266
,Q1-2010,Real index for industry and households,103.8077441,103.7097359,,,,,88.5758782,103.1868552,114.6460139
,,Real index for industry,107.3621157,101.689947,117.0081159,100.9154767,101.5772781,,101.8858908,100.0074775,122.5722483
,,Real index for households,100.1660929,106.551002,,,101.8042687,106.551002,82.0859733,108.8485403,107.2531141
,,Nominal index for industry and households,96.64552822,96.60531519,,,,,82.33715306,96.16643758,106.7273252
,,Nominal index for industry,100.4559692,95.14866694,109.4814834,94.42401501,95.04324555,,95.33200651,93.5744235,114.6876989
,,Nominal index for households,92.74230066,98.65399337,,,94.25906337,98.65399337,76.00218593,100.78125,99.30406852
,Q2-2010,Real index for industry and households,106.1155395,108.1336156,,,,,92.29178492,101.2998044,113.1201531
,,Real index for industry,110.0884472,106.1624363,121.5709173,110.103262,105.9643386,,109.2969539,100.0074775,120.1509695
,,Real index for households,102.0450747,110.9065019,,,107.0959565,110.9065019,84.00013769,103.6011187,106.5624211
,,Nominal index for industry and households,99.87846131,101.8724793,,,,,86.64177953,95.53953414,106.4461276
,,Nominal index for industry,104.5487824,100.8203289,115.4534532,104.5628518,100.6321995,,103.7971172,94.97508847,114.1049574
,,Nominal index for households,95.09441502,103.3522582,,,99.80126294,103.3522582,78.27858401,96.54447115,99.30406852
,Q3-2010,Real index for industry and households,106.4303334,106.9422263,,,,,97.20980419,101.774115,112.6725692
,,Real index for industry,110.2734768,105.1523461,120.9414505,106.1724267,105.0035572,,116.7652737,100.0074776,119.2970403
,,Real index for households,102.4928194,109.4600766,,,106.6592187,109.4600766,87.67464141,104.9200592,106.4938407
,,Nominal index for industry and households,100.5053162,101.1110082,,,,,91.51030905,96.35018763,106.3657854
,,Nominal index for industry,105.3202164,100.4291164,115.5090064,101.4033771,100.2870108,,111.5204149,95.51534496,113.9384598
,,Nominal index for households,95.57317019,102.0700434,,,99.45828125,102.0700434,81.75541927,97.83653846,99.30406852
,Q4-2010,Real index for industry and households,106.3654711,107.1719355,,,,,96.19650095,103.1148742,112.5840052
,,Real index for industry,109.7910443,105.1834607,110.6662713,110.6017184,105.0408478,,113.6407138,100.0074775,118.954093
,,Real index for households,102.8557811,109.9691518,,,107.5861153,109.9691518,87.69077782,108.6483788,106.6425432
,,Nominal index for industry and households,100.7401065,101.6721142,,,,,90.71166116,97.97260244,106.5867264
,,Nominal index for industry,105.5843646,101.1533221,106.426057,106.3639775,101.0161734,,109.2865328,96.17565843,114.3963281
,,Nominal index for households,95.77788781,102.4017607,,,100.1827099,102.4017607,81.65644544,101.171875,99.30406852
,Q1-2011,Real index for industry and households,108.3869967,110.425098,,,,,92.7780606,103.038214,115.4417845
,,Real index for industry,110.2234014,108.182849,120.6883555,121.6165573,107.9018227,,101.0650803,100.0074775,119.9468773
,,Real index for households,106.3514346,113.7121793,,,112.1814451,113.7121793,88.27922318,108.2726311,110.8517688
,,Nominal index for industry and households,104.7574894,106.9679165,,,,,89.03190926,99.96376778,111.5218858
,,Nominal index for industry,108.8671111,106.8516675,119.2032947,120.120075,106.5740992,,99.82148242,98.77689332,118.4709403
,,Nominal index for households,100.203092,107.1383006,,,105.6960605,107.1383006,83.17566337,102.0132212,104.4432548
,Q2-2011,Real index for industry and households,109.7008633,113.7825065,,,,,95.02669783,101.9735099,113.2058517
,,Real index for industry,110.9382989,110.8198062,131.998305,123.919592,110.5031566,,103.890436,100.0074775,116.204993
,,Real index for households,108.3292283,118.1257516,,,116.5862623,118.1257516,90.2147729,105.3690652,110.1501753
,,Nominal index for industry and households,107.5460668,111.874072,,,,,92.31453141,100.5228785,110.8888118
,,Nominal index for industry,111.9038483,111.7843243,133.1471497,124.9981238,111.4649187,,104.7946445,100.8778907,117.216381
,,Nominal index for households,102.7166518,112.0056137,,,110.5458858,112.0056137,85.54071286,99.90985577,104.4432548
,Q3-2011,Real index for industry and households,110.4926688,113.2087453,,,,,101.0238907,102.5712409,113.0530762
,,Real index for industry,111.510166,110.5722193,127.7344805,121.0964556,110.3171258,,110.156932,100.0074775,116.0161908
,,Real index for households,109.3648243,117.0738272,,,116.3114445,117.0738272,96.06576714,106.9991438,110.0341056
,,Nominal index for industry and households,108.3904036,111.3948873,,,,,98.21219018,101.1543035,110.8161364
,,Nominal index for industry,112.5253146,111.5788291,128.8973294,122.1988743,111.3214133,,111.1597612,100.9179098,117.0723606
,,Nominal index for households,103.8079799,111.1252871,,,110.4016412,111.1252871,91.18464995,101.5625,104.4432548
,Q4-2011,Real index for industry and households,111.6771512,114.1413441,,,,,105.7976813,102.6839844,112.6017624
,,Real index for industry,113.0324894,112.4145478,135.5028299,131.632566,111.9878629,,115.361262,100.0074775,115.6303344
,,Real index for households,110.1748272,116.6727846,,,118.271408,116.6727846,100.6058275,107.3066077,109.5161004
,,Nominal index for industry and households,110.1283414,112.9360221,,,,,103.357604,101.7989153,110.9433696
,,Nominal index for industry,114.739963,114.1126867,137.5497414,133.6210131,113.6795563,,117.1039141,101.5181947,117.3770512
,,Nominal index for households,105.0176138,111.211406,,,112.7351989,111.211406,95.89653288,102.2836538,104.3897216
,Q1-2012,Real index for industry and households,113.6661186,116.8123051,,,,,108.29527,101.7972101,113.6517558
,,Real index for industry,114.4872837,115.8292954,131.4644798,137.0592215,115.5721288,,111.7648413,100.0025011,115.6575279
,,Real index for households,112.7405193,118.3632356,,,120.4580247,118.3632356,106.4525886,105.0226116,111.6719244
,,Nominal index for industry and households,114.0040185,117.5839672,,,,,107.6728302,102.5923279,113.8304319
,,Nominal index for industry,117.4765976,118.8536497,134.8970758,140.6378987,118.5897685,,114.683071,102.6136108,118.6773973
,,Nominal index for households,110.0905871,115.5811431,,,117.6266949,115.5811431,103.9504524,102.5540865,109.0471092
,Q2-2012,Real index for industry and households,113.3474591,117.0476155,,,,,108.2259593,100.2197809,112.4869064
,,Real index for industry,113.3708303,114.6552081,135.614304,134.0134385,114.3976668,,112.3217849,100.002501,113.7397094
,,Real index for households,113.3211156,120.8222045,,,119.0679572,120.8222045,106.0506758,100.6102703,111.2503059
,,Nominal index for industry and households,114.0169938,118.134261,,,,,107.9723649,101.3520132,112.9999308
,,Nominal index for industry,116.6258751,117.9471294,139.507992,137.8611632,117.6821937,,115.5467101,102.8737213,117.0053453
,,Nominal index for households,111.0769087,118.4294463,,,116.7099401,118.4294463,103.9504524,98.61778846,109.0471092
,Q3-2012,Real index for industry and households,113.4473516,117.2900026,,,,,107.9669997,100.2197809,112.5956564
,,Real index for industry,113.479331,114.9047895,147.708638,134.6432572,114.6028748,,111.5752321,100.0025011,113.9586344
,,Real index for households,113.4113051,121.0532408,,,119.1333612,121.0532408,106.0506758,100.6102703,111.2503059
,,Nominal index for industry and households,114.0395008,118.2878004,,,,,107.6556781,101.2684592,113.0381789
,,Nominal index for industry,116.5899089,118.0544406,151.7574742,138.3339587,117.7442501,,114.6336168,102.7436661,117.0823504
,,Nominal index for households,111.1653121,118.6559071,,,116.7740488,118.6559071,103.9504524,98.61778846,109.0471092
,Q4-2012,Real index for industry and households,112.8115684,115.5517254,,,,,108.0535927,101.0304727,113.0489155
,,Real index for industry,113.3420233,114.1067776,157.1806985,136.0563281,113.7483631,,111.8346732,100.0025011,114.9055831
,,Real index for households,112.2136512,117.8314727,,,118.668638,117.8314727,106.0454695,102.8779149,111.2162601
,,Nominal index for industry and households,113.6689627,116.8539456,,,,,107.9207887,102.3313249,113.7498007
,,Nominal index for industry,116.902387,117.6911642,162.1181474,140.3302064,117.3214909,,115.3476871,103.1438361,118.5150622
,,Nominal index for households,110.0250473,115.5332993,,,116.3541366,115.5332993,103.9771692,100.8713942,109.0471092
,Q1-2013,Real index for industry and households,112.3225451,113.54361,,,,,106.8007118,100.8879837,115.5272694
,,Real index for industry,112.4731988,112.1844346,144.0115033,132.5949034,111.9285201,,107.6269273,100.0025011,117.6126254
,,Real index for households,112.1509335,115.8545352,,,116.4237017,115.8545352,106.3611434,102.3364587,113.5872031
,,Nominal index for industry and households,114.0613545,115.7044025,,,,,107.6727306,102.7798481,117.1191663
,,Nominal index for industry,116.3100697,116.0114546,148.9242606,137.1181989,115.7468099,,111.2984742,103.4139509,121.6248208
,,Nominal index for households,111.500328,115.1824445,,,115.7483091,115.1824445,105.7441253,101.7427885,112.9282655
,Q2-2013,Real index for industry and households,111.5075255,112.9306643,,,,,104.2354014,100.3678545,115.4420029
,,Real index for industry,112.3589005,111.6093435,140.8035605,129.20428,111.3840755,,109.4420398,100.0025011,117.5584141
,,Real index for households,110.5377139,115.1772277,,,114.8444044,115.1772277,101.4653325,100.9655006,113.4730451
,,Nominal index for industry and households,112.8214396,114.5608304,,,,,104.9092739,101.8043293,116.6387546
,,Nominal index for industry,115.2926413,114.523513,144.480004,132.5778612,114.2923632,,112.29962,102.6136108,120.6279165
,,Nominal index for households,110.0070267,114.6242664,,,114.293041,114.6242664,100.9782015,100.4807692,112.9282655
,Q3-2013,Real index for industry and households,112.2639861,115.6373019,,,,,101.1268917,100.6328875,115.6076849
,,Real index for industry,113.7570832,114.147195,139.5430011,133.3058008,113.918842,,109.2931279,100.002501,117.5703088
,,Real index for households,110.5631809,118.1708424,,,118.0765065,118.1708424,96.78223884,101.6640754,113.7817997
,,Nominal index for industry and households,113.615167,117.3726223,,,,,101.7419804,102.1253634,116.7920049
,,Nominal index for industry,117.0232179,117.4245304,143.5494878,137.1332083,117.1896211,,112.4310958,102.8737213,120.9459269
,,Nominal index for households,109.7337911,117.2843838,,,117.1907555,117.2843838,96.05622685,100.9014423,112.9282655
,Q4-2013,Real index for industry and households,111.2427846,113.6977323,,,,,100.439111,101.2423708,115.5857564
,,Real index for industry,112.7273741,112.6853621,139.163772,131.3231642,112.4585201,,107.2025294,100.0025011,117.7118687
,,Real index for households,109.5516705,115.4190054,,,117.0524269,115.4190054,96.8407942,103.270553,113.6077732
,,Nominal index for industry and households,112.7732104,115.6511723,,,,,101.1330132,102.9365396,116.947342
,,Nominal index for industry,116.3812026,116.3378288,143.6744825,135.5797373,116.1036342,,110.6772812,103.2438786,121.5272595
,,Nominal index for households,108.6641244,114.4839245,,,116.1041126,114.4839245,96.05622685,102.4338942,112.6873662
,Q1-2014,Real index for industry and households,107.0116103,113.4458605,,,,,99.61083096,101.0512197,101.3736366
,,Real index for industry,108.0898678,112.2705592,138.2959156,130.7822855,112.0859783,,105.2830068,100.002501,102.0614483
,,Real index for households,105.6458552,115.563853,,,117.6282517,115.563853,96.1377618,103.2177486,100.6805387
,,Nominal index for industry and households,109.5453313,116.5343237,,,,,101.1695939,103.953347,103.4788908
,,Nominal index for industry,112.9666716,117.3359876,144.5355572,136.6829268,117.1430788,,110.0331705,104.5144186,106.6662615
,,Nominal index for households,105.2126205,115.0899464,,,117.1458794,115.0899464,95.74351813,102.7944712,100.267666
,Q2-2014,Real index for industry and households,106.5869564,113.1519068,,,,,98.69607985,100.3095897,101.042654
,,Real index for industry,107.3755693,111.7162613,140.4369433,127.2131702,111.5507379,,103.0318258,100.002501,101.502251
,,Real index for households,105.5880745,115.7390619,,,116.8349987,115.7390619,96.04130573,100.9439986,100.5795249
